"Biomarker" "Estimate" "lower95" "upper95" "Pvalue" "UKB.Field.ID" "Description" "group_name" "Phenotype" "Analysis_type" "Design" "Origin" "marker_and_origin" "origin_and_analysis_type" "fill"
"3700" "Remnant_C" 0.963778271871219 0.851405951426191 1.09098198782276 0.559702463668059 23402 "Remnant Cholesterol (Non-HDL and Non-LDL -Cholesterol)" "Cholesterol" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Remnant_C_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3701" "S_HDL_C" 1.00891752791261 0.889896001234429 1.1438579077974 0.889751835124832 23575 "Cholesterol in Small HDL" "Small HDL (average diameter 8.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_C_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3702" "S_HDL_C_pct" 0.967429973425151 0.856732238919365 1.09243087975994 0.593293803276288 23645 "Cholesterol to Total Lipids in Small HDL percentage" "Small HDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_C_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3703" "S_HDL_CE" 1.00369741716698 0.885838261484432 1.13723751730877 0.953821493259278 23576 "Cholesteryl Esters in Small HDL" "Small HDL (average diameter 8.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_CE_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3704" "S_HDL_CE_pct" 0.964929507297551 0.855797408681768 1.08797823481109 0.559900569582816 23646 "Cholesteryl Esters to Total Lipids in Small HDL percentage" "Small HDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_CE_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3705" "S_HDL_FC" 1.02172346806402 0.899728124820777 1.16026032352908 0.740445325013354 23577 "Free Cholesterol in Small HDL" "Small HDL (average diameter 8.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_FC_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3706" "S_HDL_FC_pct" 0.991854910195232 0.87477002660389 1.1246111926099 0.898460019955688 23647 "Free Cholesterol to Total Lipids in Small HDL percentage" "Small HDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_FC_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3707" "S_HDL_L" 1.0239355445214 0.902776763465511 1.16135465794407 0.712774846565261 23573 "Total Lipids in Small HDL" "Small HDL (average diameter 8.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_L_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3708" "S_HDL_P" 1.01393808604436 0.894137826878535 1.14978967607302 0.829171979204959 23572 "Concentration of Small HDL Particles" "Small HDL (average diameter 8.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_P_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3709" "S_HDL_PL" 1.02871158794653 0.907612446607481 1.16596850906027 0.657780452830125 23574 "Phospholipids in Small HDL" "Small HDL (average diameter 8.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_PL_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3710" "S_HDL_PL_pct" 1.03252637286324 0.911043761222009 1.17020801418815 0.616235966308309 23644 "Phospholipids to Total Lipids in Small HDL percentage" "Small HDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_PL_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3711" "S_HDL_TG" 1.01999699349805 0.900111468564619 1.15585002866829 0.756284910656234 23578 "Triglycerides in Small HDL" "Small HDL (average diameter 8.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_TG_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3712" "S_HDL_TG_pct" 0.990934692892968 0.871855993442968 1.12627724413655 0.88912108970298 23648 "Triglycerides to Total Lipids in Small HDL percentage" "Small HDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_TG_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3713" "S_LDL_C" 0.96728977186935 0.854075776950871 1.09551111038814 0.600522852993691 23547 "Cholesterol in Small LDL" "Small LDL (average diameter 18.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_LDL_C_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3714" "S_LDL_C_pct" 0.923512063203849 0.829213638318074 1.02853413339046 0.147620233787103 23625 "Cholesterol to Total Lipids in Small LDL percentage" "Small LDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_LDL_C_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3715" "S_LDL_CE" 0.972780227607952 0.858161433008213 1.10270787619504 0.666140226144221 23548 "Cholesteryl Esters in Small LDL" "Small LDL (average diameter 18.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_LDL_CE_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3716" "S_LDL_CE_pct" 0.971188693684774 0.855474206219278 1.1025551347826 0.651520777662788 23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" "Small LDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_LDL_CE_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3717" "S_LDL_FC" 0.955200329543374 0.845132907970842 1.07960258197785 0.463089083435924 23549 "Free Cholesterol in Small LDL" "Small LDL (average diameter 18.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_LDL_FC_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3718" "S_LDL_FC_pct" 0.960353397061822 0.856678022846363 1.07657558925564 0.487647812309232 23627 "Free Cholesterol to Total Lipids in Small LDL percentage" "Small LDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_LDL_FC_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3719" "S_LDL_L" 0.975659905795114 0.861301378037732 1.10520228580713 0.698466724974927 23545 "Total Lipids in Small LDL" "Small LDL (average diameter 18.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_LDL_L_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3720" "S_LDL_P" 0.973370510288995 0.858890032794404 1.10310996067532 0.672452985483306 23544 "Concentration of Small LDL Particles" "Small LDL (average diameter 18.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_LDL_P_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3721" "S_LDL_PL" 0.977799427314978 0.863909702147225 1.10670330207099 0.722343381455294 23546 "Phospholipids in Small LDL" "Small LDL (average diameter 18.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_LDL_PL_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3722" "S_LDL_PL_pct" 1.03347250566695 0.909793178340816 1.17396507843391 0.612664924876155 23624 "Phospholipids to Total Lipids in Small LDL percentage" "Small LDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_LDL_PL_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3723" "S_LDL_TG" 1.03688468789228 0.91653161703241 1.17304175437676 0.565027450313325 23550 "Triglycerides in Small LDL" "Small LDL (average diameter 18.7 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_LDL_TG_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3724" "S_LDL_TG_pct" 1.04993545102409 0.928651766995858 1.18705901447133 0.436536071889141 23628 "Triglycerides to Total Lipids in Small LDL percentage" "Small LDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_LDL_TG_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3725" "S_VLDL_C" 0.961680405446085 0.84815115614755 1.0904061092361 0.542116759754377 23512 "Cholesterol in Small VLDL" "Small VLDL (average diameter 36.8 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_VLDL_C_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3726" "S_VLDL_C_pct" 0.903630054784917 0.802503601137253 1.01749982773091 0.0942351516159437 23600 "Cholesterol to Total Lipids in Small VLDL percentage" "Small VLDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_VLDL_C_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3727" "S_VLDL_CE" 0.95842232311272 0.844989631427752 1.0870823916368 0.508759925303326 23513 "Cholesteryl Esters in Small VLDL" "Small VLDL (average diameter 36.8 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_VLDL_CE_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3728" "S_VLDL_CE_pct" 0.873385656996981 0.777471327321718 0.981132652796083 0.0225553873507083 23601 "Cholesteryl Esters to Total Lipids in Small VLDL percentage" "Small VLDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_VLDL_CE_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "sig"
"3729" "S_VLDL_FC" 0.967277701259794 0.853561035975165 1.09614440200578 0.602107355623869 23514 "Free Cholesterol in Small VLDL" "Small VLDL (average diameter 36.8 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_VLDL_FC_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3730" "S_VLDL_FC_pct" 0.948685345467045 0.83984398817112 1.07163222858071 0.396853878798023 23602 "Free Cholesterol to Total Lipids in Small VLDL percentage" "Small VLDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_VLDL_FC_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3731" "S_VLDL_L" 1.00879984101701 0.888764227153871 1.14504734567782 0.892178133098661 23510 "Total Lipids in Small VLDL" "Small VLDL (average diameter 36.8 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_VLDL_L_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3732" "S_VLDL_P" 1.01661074564906 0.896760894155209 1.15247823015603 0.796865749241168 23509 "Concentration of Small VLDL Particles" "Small VLDL (average diameter 36.8 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_VLDL_P_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3733" "S_VLDL_PL" 0.987115439988958 0.870471965123943 1.11938917151209 0.839819852309371 23511 "Phospholipids in Small VLDL" "Small VLDL (average diameter 36.8 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_VLDL_PL_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3734" "S_VLDL_PL_pct" 0.95407027448958 0.84303999302689 1.07972349614924 0.456369948523651 23599 "Phospholipids to Total Lipids in Small VLDL percentage" "Small VLDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_VLDL_PL_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3735" "S_VLDL_TG" 1.05851194901064 0.935269940799835 1.19799375273422 0.367923286409731 23515 "Triglycerides in Small VLDL" "Small VLDL (average diameter 36.8 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_VLDL_TG_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3736" "S_VLDL_TG_pct" 1.10282711607735 0.972044987322299 1.25120510245708 0.128579685963959 23603 "Triglycerides to Total Lipids in Small VLDL percentage" "Small VLDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "S_VLDL_TG_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3737" "SFA" 1.02484529804633 0.903183613887494 1.16289519514966 0.703476821471843 23448 "Saturated Fatty Acids" "Fatty acids" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "SFA_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3738" "SFA_pct" 1.03614412242258 0.917301844359345 1.17038317216147 0.567838708277447 23455 "Saturated Fatty Acids to Total Fatty Acids percentage" "Fatty acid ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "SFA_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3739" "Sphingomyelins" 0.963344112624505 0.848232771487756 1.09407689790218 0.565173843016904 23438 "Sphingomyelins" "Other lipids" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Sphingomyelins_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3740" "TG_by_PG" 1.07025775065926 0.942053915970361 1.21590880673359 0.296941600011018 23435 "Triglycerides to Phosphoglycerides ratio" "Other lipids" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "TG_by_PG_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3741" "Total_BCAA" 0.93619672132404 0.823430879691204 1.06440543175472 0.314027241345717 23464 "Total Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)" "Branched-chain amino acids" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Total_BCAA_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3742" "Total_C" 0.963517531749126 0.851387300008173 1.09041564747209 0.556034250197693 23400 "Total Cholesterol" "Cholesterol" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Total_C_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3743" "Total_CE" 0.961697128690102 0.849801628050869 1.08832618908024 0.53602510878281 23415 "Total Esterified Cholesterol" "Cholesteryl esters" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Total_CE_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3744" "Total_FA" 1.01954061458773 0.897016117289988 1.15880087855533 0.767041791701161 23442 "Total Fatty Acids" "Fatty acids" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Total_FA_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3745" "Total_FC" 0.965568349207244 0.85271291231225 1.09336005533525 0.580597212772609 23419 "Total Free Cholesterol" "Free cholesterol" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Total_FC_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3746" "Total_L" 0.998335103688487 0.880028622546507 1.13254609420846 0.979343606670747 23423 "Total Lipids in Lipoprotein Particles" "Total lipids" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Total_L_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3747" "Total_P" 1.01896946057197 0.895635947033298 1.15928661083512 0.775273002684766 23427 "Total Concentration of Lipoprotein Particles" "Lipoprotein particle concentrations" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Total_P_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3748" "Total_PL" 0.993348394044567 0.874263881022004 1.12865354885465 0.918413939224584 23411 "Total Phospholipids in Lipoprotein Particles" "Phospholipids" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Total_PL_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3749" "Total_TG" 1.05023678923086 0.925797069371215 1.19140290020908 0.446208514542202 23407 "Total Triglycerides" "Triglycerides" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Total_TG_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3750" "Tyr" 0.992401676551506 0.877272759936579 1.12263953994586 0.903506048367061 23469 "Tyrosine" "Aromatic amino acids" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Tyr_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3751" "Unsaturation" 0.909824479916407 0.805225355855449 1.0280110757016 0.129363608801957 23443 "Degree of Unsaturation" "Fatty acids" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Unsaturation_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3752" "Val" 0.929604548084355 0.817012617334121 1.05771269315136 0.267789970870381 23467 "Valine" "Branched-chain amino acids" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "Val_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3753" "VLDL_C" 0.97971269324245 0.863942695972789 1.11099609473474 0.749388334052719 23403 "VLDL Cholesterol" "Cholesterol" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "VLDL_C_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3754" "VLDL_CE" 0.966121396779111 0.85260599429336 1.09475016544777 0.588887901578518 23416 "Cholesteryl Esters in VLDL" "Cholesteryl esters" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "VLDL_CE_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3755" "VLDL_FC" 0.997917248997965 0.879516735958844 1.13225683506978 0.974188886877509 23420 "Free Cholesterol in VLDL" "Free cholesterol" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "VLDL_FC_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3756" "VLDL_L" 1.02623014556503 0.903293183461671 1.1658986594258 0.690846241815511 23424 "Total Lipids in VLDL" "Total lipids" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "VLDL_L_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3757" "VLDL_P" 0.999325907808742 0.881270280317334 1.13319635567214 0.991612099571851 23428 "Concentration of VLDL Particles" "Lipoprotein particle concentrations" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "VLDL_P_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3758" "VLDL_PL" 1.00847439941425 0.888534539331294 1.14460447991063 0.896073599491203 23412 "Phospholipids in VLDL" "Phospholipids" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "VLDL_PL_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3759" "VLDL_size" 1.07007583916184 0.939223483654953 1.21915850858195 0.308793423849053 23431 "Average Diameter for VLDL Particles" "Lipoprotein particle sizes" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "VLDL_size_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3760" "VLDL_TG" 1.06146392569134 0.936118733735378 1.20359269069234 0.352188634494346 23408 "Triglycerides in VLDL" "Triglycerides" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "VLDL_TG_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3761" "XL_HDL_C" 1.00363363893045 0.881942898481296 1.14211530352737 0.956139279797383 23554 "Cholesterol in Very Large HDL" "Very large HDL (average diameter 14.3 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_HDL_C_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3762" "XL_HDL_C_pct" 0.978117103957105 0.861778861564523 1.11016075204788 0.732004903052378 23630 "Cholesterol to Total Lipids in Very Large HDL percentage" "Very large HDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_HDL_C_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3763" "XL_HDL_CE" 1.01030132667427 0.887669716907928 1.14987449863141 0.876642832411932 23555 "Cholesteryl Esters in Very Large HDL" "Very large HDL (average diameter 14.3 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_HDL_CE_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3764" "XL_HDL_CE_pct" 0.984235457169442 0.895483913990205 1.08178317892167 0.741729595477395 23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" "Very large HDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_HDL_CE_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3765" "XL_HDL_FC" 0.98288396747576 0.865090168367811 1.11671699534348 0.790961022058593 23556 "Free Cholesterol in Very Large HDL" "Very large HDL (average diameter 14.3 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_HDL_FC_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3766" "XL_HDL_FC_pct" 0.976912970895246 0.852362973671052 1.11966261109752 0.737120402324295 23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" "Very large HDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_HDL_FC_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3767" "XL_HDL_L" 1.00549862869827 0.88231088419829 1.14588577611481 0.934460202081456 23552 "Total Lipids in Very Large HDL" "Very large HDL (average diameter 14.3 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_HDL_L_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3768" "XL_HDL_P" 1.00922600707543 0.887253401656717 1.14796644504892 0.888865080751172 23551 "Concentration of Very Large HDL Particles" "Very large HDL (average diameter 14.3 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_HDL_P_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3769" "XL_HDL_PL" 1.00848085499939 0.884689711735044 1.14959360486481 0.899425530289178 23553 "Phospholipids in Very Large HDL" "Very large HDL (average diameter 14.3 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_HDL_PL_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3770" "XL_HDL_PL_pct" 1.0024324368347 0.882513985434012 1.13864574046854 0.970187594067635 23629 "Phospholipids to Total Lipids in Very Large HDL percentage" "Very large HDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_HDL_PL_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3771" "XL_HDL_TG" 1.02344024491681 0.904419648529118 1.15812381632668 0.713383257882664 23557 "Triglycerides in Very Large HDL" "Very large HDL (average diameter 14.3 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_HDL_TG_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3772" "XL_HDL_TG_pct" 1.02562636479309 0.90286266936167 1.16508243817677 0.697270265152856 23633 "Triglycerides to Total Lipids in Very Large HDL percentage" "Very large HDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_HDL_TG_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3773" "XL_VLDL_C" 1.01807690367559 0.897314257923054 1.15509206796373 0.780938811248951 23491 "Cholesterol in Very Large VLDL" "Very large VLDL (average diameter 64 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_VLDL_C_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3774" "XL_VLDL_C_pct" 0.919956607438681 0.804696788126399 1.05172553445951 0.221879136766413 23585 "Cholesterol to Total Lipids in Very Large VLDL percentage" "Very large VLDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_VLDL_C_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3775" "XL_VLDL_CE" 1.00612527201304 0.886583928347567 1.14178481090903 0.924613009280926 23492 "Cholesteryl Esters in Very Large VLDL" "Very large VLDL (average diameter 64 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_VLDL_CE_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3776" "XL_VLDL_CE_pct" 0.930227478658204 0.814267547377307 1.06270127654963 0.287004015516305 23586 "Cholesteryl Esters to Total Lipids in Very Large VLDL percentage" "Very large VLDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_VLDL_CE_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3777" "XL_VLDL_FC" 1.03014600711061 0.908995212403811 1.16744376811361 0.641742229086879 23493 "Free Cholesterol in Very Large VLDL" "Very large VLDL (average diameter 64 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_VLDL_FC_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3778" "XL_VLDL_FC_pct" 0.952819693058919 0.851447690250563 1.06626088469831 0.39973976637174 23587 "Free Cholesterol to Total Lipids in Very Large VLDL percentage" "Very large VLDL ratios" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_VLDL_FC_pct_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3779" "XL_VLDL_L" 1.04597898876465 0.922968020519181 1.18538456437709 0.481300526055577 23489 "Total Lipids in Very Large VLDL" "Very large VLDL (average diameter 64 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_VLDL_L_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3780" "XL_VLDL_P" 1.04223529464273 0.92093505268932 1.17951250332685 0.512291785762427 23488 "Concentration of Very Large VLDL Particles" "Very large VLDL (average diameter 64 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_VLDL_P_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
"3781" "XL_VLDL_PL" 1.03705773724182 0.915541507294555 1.17470233933055 0.567149955244495 23490 "Phospholipids in Very Large VLDL" "Very large VLDL (average diameter 64 nm)" "CRC" "Raw" "healthy_noncancer_control" "HUNT_reduced" "XL_VLDL_PL_HUNT_reduced_CRC_Raw" "HUNT_reduced_CRC_Raw" "not-sig"
