"Biomarker" "Estimate" "lower95" "upper95" "Pvalue" "UKB.Field.ID" "Description" "group_name" "Phenotype" "Analysis_type" "Design" "Origin" "marker_and_origin" "origin_and_analysis_type" "fill"
"3366" "L_LDL_CE_pct" 1.07987997559417 0.922446422022299 1.26418264936483 0.339134783285309 23616 "Cholesteryl Esters to Total Lipids in Large LDL percentage" "Large LDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_LDL_CE_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3367" "L_LDL_FC" 1.00706593304278 0.904781743649291 1.12091319327994 0.897475578027598 23535 "Free Cholesterol in Large LDL" "Large LDL (average diameter 25.5 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_LDL_FC_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3368" "L_LDL_FC_pct" 1.00108697132416 0.896924303273999 1.11734638084483 0.984538086038091 23617 "Free Cholesterol to Total Lipids in Large LDL percentage" "Large LDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_LDL_FC_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3369" "L_LDL_L" 1.01346346860389 0.907740161358128 1.13150023092281 0.811942924235814 23531 "Total Lipids in Large LDL" "Large LDL (average diameter 25.5 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_LDL_L_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3370" "L_LDL_P" 1.01054594993503 0.907300098242473 1.12554062201498 0.848693832650428 23530 "Concentration of Large LDL Particles" "Large LDL (average diameter 25.5 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_LDL_P_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3371" "L_LDL_PL" 1.00775485524495 0.903982825764097 1.12343931690445 0.889192040821541 23532 "Phospholipids in Large LDL" "Large LDL (average diameter 25.5 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_LDL_PL_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3372" "L_LDL_PL_pct" 0.977132348580293 0.869293913741167 1.09834845447489 0.6982239523758 23614 "Phospholipids to Total Lipids in Large LDL percentage" "Large LDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_LDL_PL_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3373" "L_LDL_TG" 0.978189385195693 0.869588204880462 1.10035355578571 0.713421033131001 23536 "Triglycerides in Large LDL" "Large LDL (average diameter 25.5 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_LDL_TG_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3374" "L_LDL_TG_pct" 0.952525021748433 0.850831579347553 1.06637310964951 0.398466208578349 23618 "Triglycerides to Total Lipids in Large LDL percentage" "Large LDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_LDL_TG_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3375" "L_VLDL_C" 1.01995396071263 0.909949600372616 1.1432568150449 0.734371557872865 23498 "Cholesterol in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_VLDL_C_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3376" "L_VLDL_C_pct" 0.94501962050846 0.851933917773892 1.04827623893591 0.285141996104046 23590 "Cholesterol to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_VLDL_C_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3377" "L_VLDL_CE" 1.0228604233012 0.913596587001625 1.14519193749357 0.694945653280462 23499 "Cholesteryl Esters in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_VLDL_CE_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3378" "L_VLDL_CE_pct" 0.970505331268698 0.866962534750724 1.08641441846363 0.602994610374646 23591 "Cholesteryl Esters to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_VLDL_CE_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3379" "L_VLDL_FC" 1.01761188198352 0.907957086163317 1.14050978634885 0.764088971751265 23500 "Free Cholesterol in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_VLDL_FC_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3380" "L_VLDL_FC_pct" 0.932442958646566 0.856656419568417 1.01493416878565 0.105828896900803 23592 "Free Cholesterol to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_VLDL_FC_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3381" "L_VLDL_L" 1.0290781006841 0.91758578367323 1.15411742002831 0.624198161014767 23496 "Total Lipids in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_VLDL_L_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3382" "L_VLDL_P" 1.02368865863854 0.914889999655958 1.14542564703872 0.682992285128731 23495 "Concentration of Large VLDL Particles" "Large VLDL (average diameter 53.6 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_VLDL_P_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3383" "L_VLDL_PL" 1.01890587435385 0.909263096072011 1.14176984117979 0.747125641073957 23497 "Phospholipids in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_VLDL_PL_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3384" "L_VLDL_PL_pct" 0.898819628356008 0.82286814000729 0.981781509138116 0.0178775145668404 23589 "Phospholipids to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_VLDL_PL_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "sig"
"3385" "L_VLDL_TG" 1.03955303493209 0.929666133376468 1.16242861134634 0.496172092802149 23501 "Triglycerides in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_VLDL_TG_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3386" "L_VLDL_TG_pct" 1.15191468065203 1.00683345317608 1.31790161254169 0.0394828491122203 23593 "Triglycerides to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "L_VLDL_TG_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "sig"
"3387" "LA" 1.04380441998429 0.9325746751497 1.16830072294624 0.455828724535134 23449 "Linoleic Acid" "Fatty acids" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "LA_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3388" "LA_pct" 1.06767315942107 0.953262408689554 1.19581551203222 0.257511284029453 23456 "Linoleic Acid to Total Fatty Acids percentage" "Fatty acid ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "LA_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3389" "Lactate" 0.930975025468233 0.832232307953185 1.04143337114273 0.211198159045681 23471 "Lactate" "Glycolysis related metabolites" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "Lactate_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3390" "LDL_C" 1.02073708193728 0.914348941115025 1.13950390664998 0.714749073309036 23405 "LDL Cholesterol" "Cholesterol" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "LDL_C_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3391" "LDL_CE" 1.01978695478384 0.912895800579017 1.13919401588625 0.728722561871193 23417 "Cholesteryl Esters in LDL" "Cholesteryl esters" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "LDL_CE_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3392" "LDL_FC" 1.0147854949883 0.911658887762401 1.12957775617828 0.788367271282015 23421 "Free Cholesterol in LDL" "Free cholesterol" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "LDL_FC_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3393" "LDL_L" 1.02116660783434 0.913707312128956 1.14126397711122 0.71197042956447 23425 "Total Lipids in LDL" "Total lipids" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "LDL_L_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3394" "LDL_P" 1.01290842907088 0.90881797974178 1.12892076142062 0.816674533548913 23429 "Concentration of LDL Particles" "Lipoprotein particle concentrations" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "LDL_P_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3395" "LDL_PL" 1.01977302324497 0.913956348667263 1.13784101445833 0.726113644952051 23413 "Phospholipids in LDL" "Phospholipids" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "LDL_PL_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3396" "LDL_size" 0.978170204964693 0.875358142196064 1.09305769119854 0.69687087244492 23432 "Average Diameter for LDL Particles" "Lipoprotein particle sizes" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "LDL_size_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3397" "LDL_TG" 0.984806534038259 0.876041850417742 1.10707486066103 0.797639696387959 23409 "Triglycerides in LDL" "Triglycerides" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "LDL_TG_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3398" "Leu" 0.918335991127491 0.821141602174308 1.02703478957469 0.135543461450284 23466 "Leucine" "Branched-chain amino acids" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "Leu_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3399" "M_HDL_C" 1.00799465713437 0.894715559096253 1.13561591556286 0.895840825479034 23568 "Cholesterol in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_HDL_C_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3400" "M_HDL_C_pct" 1.02290608583486 0.912285666861899 1.14693993169619 0.698131649233027 23640 "Cholesterol to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_HDL_C_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3401" "M_HDL_CE" 1.00976050519914 0.896890849290427 1.13683429668915 0.872402642202372 23569 "Cholesteryl Esters in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_HDL_CE_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3402" "M_HDL_CE_pct" 1.02318614368223 0.912566754089602 1.14721457902302 0.694578385115893 23641 "Cholesteryl Esters to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_HDL_CE_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3403" "M_HDL_FC" 1.00997128762997 0.894958945184911 1.13976401635518 0.872212109215714 23570 "Free Cholesterol in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_HDL_FC_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3404" "M_HDL_FC_pct" 1.00772166311289 0.89460995994183 1.13513485851761 0.899236236959315 23642 "Free Cholesterol to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_HDL_FC_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3405" "M_HDL_L" 0.992862268043902 0.881170238430929 1.11871173164066 0.906349088660515 23566 "Total Lipids in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_HDL_L_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3406" "M_HDL_P" 1.00356550893418 0.890185498660141 1.13138635962754 0.953598903603622 23565 "Concentration of Medium HDL Particles" "Medium HDL (average diameter 10.9 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_HDL_P_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3407" "M_HDL_PL" 0.990747874022025 0.87988824247351 1.11557502702818 0.877983143045489 23567 "Phospholipids in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_HDL_PL_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3408" "M_HDL_PL_pct" 0.978680883747809 0.872440608319637 1.09785842506597 0.713202412851388 23639 "Phospholipids to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_HDL_PL_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3409" "M_HDL_TG" 0.962699252635361 0.857606317905094 1.08067050309119 0.519223557427152 23571 "Triglycerides in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_HDL_TG_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3410" "M_HDL_TG_pct" 0.949807496889897 0.843540848464784 1.06946128665862 0.394965056786535 23643 "Triglycerides to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_HDL_TG_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3411" "M_LDL_C" 1.02073338856471 0.913690938359086 1.14031627850218 0.716561288837207 23540 "Cholesterol in Medium LDL" "Medium LDL (average diameter 23 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_LDL_C_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3412" "M_LDL_C_pct" 1.01847962358342 0.910343137159778 1.13946126610121 0.749167421238921 23620 "Cholesterol to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_LDL_C_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3413" "M_LDL_CE" 1.0183868358687 0.910771191509502 1.13871821719764 0.749161510137729 23541 "Cholesteryl Esters in Medium LDL" "Medium LDL (average diameter 23 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_LDL_CE_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3414" "M_LDL_CE_pct" 0.996578618946681 0.885040253290101 1.12217375430056 0.95486954026237 23621 "Cholesteryl Esters to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_LDL_CE_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3415" "M_LDL_FC" 1.01853658908551 0.915145205239402 1.1336089369933 0.736637113356586 23542 "Free Cholesterol in Medium LDL" "Medium LDL (average diameter 23 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_LDL_FC_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3416" "M_LDL_FC_pct" 1.01169534207683 0.89674080208188 1.14138607589141 0.850138060555331 23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_LDL_FC_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3417" "M_LDL_L" 1.02223661633798 0.914136942183847 1.14311942944317 0.699741441156444 23538 "Total Lipids in Medium LDL" "Medium LDL (average diameter 23 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_LDL_L_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3418" "M_LDL_P" 1.0141022096505 0.90850518886645 1.13197294217018 0.802888725083169 23537 "Concentration of Medium LDL Particles" "Medium LDL (average diameter 23 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_LDL_P_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3419" "M_LDL_PL" 1.02383172621618 0.917182260573301 1.14288233502423 0.674745105710421 23539 "Phospholipids in Medium LDL" "Medium LDL (average diameter 23 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_LDL_PL_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3420" "M_LDL_PL_pct" 1.04850329945305 0.933744415251867 1.17736625891079 0.42322018909543 23619 "Phospholipids to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_LDL_PL_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3421" "M_LDL_TG" 0.994202241959988 0.885823353332978 1.11584109201817 0.921347531141267 23543 "Triglycerides in Medium LDL" "Medium LDL (average diameter 23 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_LDL_TG_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3422" "M_LDL_TG_pct" 0.948594450789276 0.846978847267436 1.0624013043198 0.361303251162312 23623 "Triglycerides to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_LDL_TG_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3423" "M_VLDL_C" 1.0166571246758 0.912215455162747 1.13305656389001 0.765171327900411 23505 "Cholesterol in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_VLDL_C_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3424" "M_VLDL_C_pct" 1.00451168134144 0.900108330223072 1.12102475232213 0.935921931200701 23595 "Cholesterol to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_VLDL_C_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3425" "M_VLDL_CE" 1.01025932256247 0.908200574356467 1.12378688985919 0.850994390266045 23506 "Cholesteryl Esters in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_VLDL_CE_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3426" "M_VLDL_CE_pct" 1.00756093680521 0.903160377607313 1.12402964805127 0.89264012912064 23596 "Cholesteryl Esters to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_VLDL_CE_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3427" "M_VLDL_FC" 1.01817984406431 0.911860451052419 1.13689566606638 0.748826327231885 23507 "Free Cholesterol in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_VLDL_FC_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3428" "M_VLDL_FC_pct" 0.987920921061422 0.885996192297456 1.10157103919379 0.826851829680462 23597 "Free Cholesterol to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_VLDL_FC_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3429" "M_VLDL_L" 1.03933847335375 0.927333342907736 1.16487180198457 0.507193267536775 23503 "Total Lipids in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_VLDL_L_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3430" "M_VLDL_P" 1.02426243824208 0.917015944486703 1.14405158241917 0.670972273258648 23502 "Concentration of Medium VLDL Particles" "Medium VLDL (average diameter 44.5 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_VLDL_P_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3431" "M_VLDL_PL" 1.02505510015487 0.916814069972405 1.14607529789016 0.663840091599373 23504 "Phospholipids in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_VLDL_PL_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3432" "M_VLDL_PL_pct" 0.973047343610866 0.873491412684262 1.08395013294814 0.619791700541869 23594 "Phospholipids to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_VLDL_PL_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3433" "M_VLDL_TG" 1.04667008467017 0.935181060647327 1.17145044124948 0.427329754912054 23508 "Triglycerides in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_VLDL_TG_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3434" "M_VLDL_TG_pct" 1.0104573729546 0.904618448250409 1.12867928410375 0.85379402350731 23598 "Triglycerides to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "M_VLDL_TG_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3435" "MUFA" 1.01130697505957 0.89876271878889 1.13794417194153 0.851828777388845 23447 "Monounsaturated Fatty Acids" "Fatty acids" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "MUFA_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3436" "MUFA_pct" 1.01698944883432 0.905928326318739 1.14166596737636 0.775239470105494 23454 "Monounsaturated Fatty Acids to Total Fatty Acids percentage" "Fatty acid ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "MUFA_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3437" "non_HDL_C" 1.02120820703661 0.913294040737072 1.14187343353001 0.712652779113761 23401 "Total Cholesterol Minus HDL-C" "Cholesterol" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "non_HDL_C_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3438" "Omega_3" 0.923120027630716 0.822754296280278 1.03572912261359 0.173140736754557 23444 "Omega-3 Fatty Acids" "Fatty acids" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "Omega_3_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3439" "Omega_3_pct" 0.897795934168869 0.80140718286425 1.00577778268639 0.0628088080767525 23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" "Fatty acid ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "Omega_3_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3440" "Omega_6" 1.03774838582835 0.924111711447438 1.16535879693869 0.53118787534631 23445 "Omega-6 Fatty Acids" "Fatty acids" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "Omega_6_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3441" "Omega_6_by_Omega_3" 1.12781332422866 1.00350633727855 1.2675185467759 0.0435174689418535 23459 "Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio" "Fatty acid ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "Omega_6_by_Omega_3_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "sig"
"3442" "Omega_6_pct" 1.05148907247003 0.934974395133336 1.18252358062299 0.40209321857242 23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" "Fatty acid ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "Omega_6_pct_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3443" "Phe" 0.962665674836562 0.858062412943641 1.08002073920164 0.516783405107917 23468 "Phenylalanine" "Aromatic amino acids" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "Phe_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3444" "Phosphatidylc" 0.995409990751563 0.880926768463861 1.12477119002279 0.941169112836641 23437 "Phosphatidylcholines" "Other lipids" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "Phosphatidylc_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3445" "Phosphoglyc" 0.991677448604854 0.878990177958077 1.11881132091369 0.891983356965188 23434 "Phosphoglycerides" "Other lipids" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "Phosphoglyc_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3446" "PUFA" 1.00625606805783 0.892801567724523 1.13412802027654 0.918614245169278 23446 "Polyunsaturated Fatty Acids" "Fatty acids" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "PUFA_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
"3447" "PUFA_by_MUFA" 0.988963588385377 0.881827268478855 1.10911627947184 0.849544446890755 23458 "Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio" "Fatty acid ratios" "CRC" "Adjusted" "healthy_noncancer_control" "HUNT_All" "PUFA_by_MUFA_HUNT_All_CRC_Adjusted" "HUNT_All_CRC_Adjusted" "not-sig"
