"Biomarker" "Estimate" "lower95" "upper95" "Pvalue" "UKB.Field.ID" "Description" "group_name" "Phenotype" "Analysis_type" "Design" "Origin" "marker_and_origin" "origin_and_analysis_type" "fill"
"6447" "XXL_VLDL_CE" 1.08115002964032 1.05295290240021 1.11010225046798 0.00000000717377016164789 23485 "Cholesteryl Esters in Chylomicrons and Extremely Large VLDL" "Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards)" "LC" "Raw" "All_control_except_phenotype" "VAtlas500" "XXL_VLDL_CE_VAtlas500_LC_Raw" "VAtlas500_LC_Raw" "sig"
"6448" "XXL_VLDL_CE_pct" 0.927624270112306 0.901935074931933 0.954045152935568 0.000000157878305041223 23581 "Cholesteryl Esters to Total Lipids in Chylomicrons and Extremely Large VLDL percentage" "Chylomicrons and extremely large VLDL ratios" "LC" "Raw" "All_control_except_phenotype" "VAtlas500" "XXL_VLDL_CE_pct_VAtlas500_LC_Raw" "VAtlas500_LC_Raw" "sig"
"6449" "XXL_VLDL_FC" 1.0971234110354 1.06895136422587 1.12603792775329 0.00000000000287380646014052 23486 "Free Cholesterol in Chylomicrons and Extremely Large VLDL" "Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards)" "LC" "Raw" "All_control_except_phenotype" "VAtlas500" "XXL_VLDL_FC_VAtlas500_LC_Raw" "VAtlas500_LC_Raw" "sig"
"6450" "XXL_VLDL_FC_pct" 0.966471360100382 0.939046379819768 0.994697290748896 0.0202349627879867 23582 "Free Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage" "Chylomicrons and extremely large VLDL ratios" "LC" "Raw" "All_control_except_phenotype" "VAtlas500" "XXL_VLDL_FC_pct_VAtlas500_LC_Raw" "VAtlas500_LC_Raw" "sig"
"6451" "XXL_VLDL_L" 1.10211776203635 1.07359010653605 1.13140346022296 0.000000000000368070478806674 23482 "Total Lipids in Chylomicrons and Extremely Large VLDL" "Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards)" "LC" "Raw" "All_control_except_phenotype" "VAtlas500" "XXL_VLDL_L_VAtlas500_LC_Raw" "VAtlas500_LC_Raw" "sig"
"6452" "XXL_VLDL_P" 1.09732828017826 1.06950322708307 1.1258772521548 0.00000000000136476401484633 23481 "Concentration of Chylomicrons and Extremely Large VLDL Particles" "Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards)" "LC" "Raw" "All_control_except_phenotype" "VAtlas500" "XXL_VLDL_P_VAtlas500_LC_Raw" "VAtlas500_LC_Raw" "sig"
"6453" "XXL_VLDL_PL" 1.10437249568863 1.07614096307104 1.13334465566016 0.0000000000000573711430504235 23483 "Phospholipids in Chylomicrons and Extremely Large VLDL" "Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards)" "LC" "Raw" "All_control_except_phenotype" "VAtlas500" "XXL_VLDL_PL_VAtlas500_LC_Raw" "VAtlas500_LC_Raw" "sig"
"6454" "XXL_VLDL_PL_pct" 1.07938875197876 1.04796592682294 1.11175377755876 0.000000401795646301203 23579 "Phospholipids to Total Lipids in Chylomicrons and Extremely Large VLDL percentage" "Chylomicrons and extremely large VLDL ratios" "LC" "Raw" "All_control_except_phenotype" "VAtlas500" "XXL_VLDL_PL_pct_VAtlas500_LC_Raw" "VAtlas500_LC_Raw" "sig"
"6455" "XXL_VLDL_TG" 1.09678160515522 1.06863635362018 1.12566813334745 0.00000000000328873957809223 23487 "Triglycerides in Chylomicrons and Extremely Large VLDL" "Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards)" "LC" "Raw" "All_control_except_phenotype" "VAtlas500" "XXL_VLDL_TG_VAtlas500_LC_Raw" "VAtlas500_LC_Raw" "sig"
"6456" "XXL_VLDL_TG_pct" 1.02514167628865 0.995772480686529 1.05537708346727 0.0940707577242656 23583 "Triglycerides to Total Lipids in Chylomicrons and Extremely Large VLDL percentage" "Chylomicrons and extremely large VLDL ratios" "LC" "Raw" "All_control_except_phenotype" "VAtlas500" "XXL_VLDL_TG_pct_VAtlas500_LC_Raw" "VAtlas500_LC_Raw" "not-sig"
"6457" "Acetate" 1.02945869617302 0.97015031034602 1.09239279297685 0.337564448837168 23475 "Acetate" "Ketone bodies" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Acetate_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6458" "Acetoacetate" 0.967887113178944 0.878665644929904 1.06616830789214 0.508301473844216 23476 "Acetoacetate" "Ketone bodies" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Acetoacetate_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6459" "Acetone" 0.947772450465846 0.853096180403876 1.05295585479796 0.317807559176835 23477 "Acetone" "Ketone bodies" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Acetone_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6460" "Ala" 0.946469968982607 0.861560737252954 1.0397472441028 0.251299434637733 20281 "Alanine" "Amino acids" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Ala_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6461" "Albumin" 1.08384381558281 0.981166790141094 1.19726577415872 0.112842040541145 23479 "Albumin" "Fluid balance" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Albumin_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6462" "ApoA1" 0.969277148575576 0.884785276981513 1.06183750475137 0.502492136007268 23440 "Apolipoprotein A1" "Apolipoproteins" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "ApoA1_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6463" "ApoB" 1.12605136197159 1.02395464926213 1.23832795789521 0.0143603856023101 23439 "Apolipoprotein B" "Apolipoproteins" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "ApoB_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "sig"
"6464" "ApoB_by_ApoA1" 1.12180719924028 1.02227285145431 1.23103278197892 0.0153232479563686 23441 "Apolipoprotein B to Apolipoprotein A1 ratio" "Apolipoproteins" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "ApoB_by_ApoA1_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "sig"
"6465" "bOHbutyrate" 0.929166496683044 0.836172544861132 1.03250266211697 0.172103951011801 23474 "3-Hydroxybutyrate" "Ketone bodies" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "bOHbutyrate_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6466" "Cholines" 1.04733200401132 0.951422525062398 1.15290977219025 0.345298074806168 23436 "Total Cholines" "Other lipids" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Cholines_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6467" "Citrate" 0.885707318336488 0.803134264716335 0.976769997519515 0.0150702312766334 23473 "Citrate" "Glycolysis related metabolites" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Citrate_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "sig"
"6468" "Clinical_LDL_C" 1.12875658843475 1.02571789288696 1.24214605669872 0.0131424749159788 23404 "Clinical LDL Cholesterol" "Cholesterol" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Clinical_LDL_C_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "sig"
"6469" "Creatinine" 0.986224052420883 0.89978067843297 1.08097218009547 0.766936728917071 23478 "Creatinine" "Fluid balance" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Creatinine_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6470" "DHA" 0.968517704960548 0.883846887047649 1.06129982304444 0.493133302708428 23450 "Docosahexaenoic Acid" "Fatty acids" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "DHA_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6471" "DHA_pct" 0.938070456059491 0.855371990367237 1.02876431592512 0.174556542553009 23457 "Docosahexaenoic Acid to Total Fatty Acids percentage" "Fatty acid ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "DHA_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6472" "Gln" 1.02807082182091 0.937865848128162 1.12695180956742 0.554616754884375 23461 "Glutamine" "Amino acids" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Gln_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6473" "Glucose" 0.903194499218291 0.821283066502141 0.993275445081946 0.0358111216281379 20280 "Glucose" "Glycolysis related metabolites" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Glucose_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "sig"
"6474" "Gly" 0.978926688295847 0.891615854558871 1.07478737189122 0.65499110432275 23462 "Glycine" "Amino acids" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Gly_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6475" "GlycA" 1.06509705285953 0.971166881441259 1.16811204509622 0.180617933737917 23480 "Glycoprotein Acetyls" "Inflammation" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "GlycA_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6476" "Glycerol" 0.962921154696293 0.876684276748695 1.05764090306302 0.42994282003899 NA NA NA "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Glycerol_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6477" "HDL_C" 0.960005956739062 0.877951737220128 1.04972904307086 0.370600823905494 23406 "HDL Cholesterol" "Cholesterol" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "HDL_C_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6478" "HDL_CE" 0.95879764067731 0.877028044155426 1.04819101497906 0.354904889290829 23418 "Cholesteryl Esters in HDL" "Cholesteryl esters" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "HDL_CE_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6479" "HDL_FC" 0.961497947513901 0.878355746905349 1.05251010917911 0.394838765813211 23422 "Free Cholesterol in HDL" "Free cholesterol" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "HDL_FC_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6480" "HDL_L" 0.957024437793782 0.87326975279825 1.04881197545165 0.34719118347076 23426 "Total Lipids in HDL" "Total lipids" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "HDL_L_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6481" "HDL_P" 1.00217383507329 0.915328122173721 1.09725941045094 0.962550691991585 23430 "Concentration of HDL Particles" "Lipoprotein particle concentrations" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "HDL_P_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6482" "HDL_PL" 0.952347910171494 0.868473111250518 1.04432311174501 0.29928113199284 23414 "Phospholipids in HDL" "Phospholipids" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "HDL_PL_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6483" "HDL_size" 0.913185826605232 0.830906221401628 1.00361308223928 0.0594162057951922 23433 "Average Diameter for HDL Particles" "Lipoprotein particle sizes" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "HDL_size_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6484" "HDL_TG" 1.01603167544424 0.925820365377015 1.11503311453476 0.737429262221296 23410 "Triglycerides in HDL" "Triglycerides" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "HDL_TG_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6485" "His" 1.03620871203011 0.943050086532204 1.13856995531959 0.459288166488194 23463 "Histidine" "Amino acids" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "His_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6486" "IDL_C" 1.09118011472149 0.994469836690852 1.19729528119789 0.0653512358597469 23526 "Cholesterol in IDL" "IDL (average diameter 28.6 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "IDL_C_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6487" "IDL_C_pct" 1.04595490356665 0.952092284835964 1.14907102779813 0.348968697102132 23610 "Cholesterol to Total Lipids in IDL percentage" "IDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "IDL_C_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6488" "IDL_CE" 1.08836669011724 0.991871185558633 1.19424988789204 0.0738318572160678 23527 "Cholesteryl Esters in IDL" "IDL (average diameter 28.6 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "IDL_CE_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6489" "IDL_CE_pct" 1.01477671810008 0.925049835592191 1.11320682192083 0.756139636787923 23611 "Cholesteryl Esters to Total Lipids in IDL percentage" "IDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "IDL_CE_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6490" "IDL_FC" 1.0885856804747 0.994336802731232 1.19176800102297 0.0662029911329446 23528 "Free Cholesterol in IDL" "IDL (average diameter 28.6 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "IDL_FC_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6491" "IDL_FC_pct" 1.07378290703935 0.977630670807568 1.17939193795693 0.136934839397136 23612 "Free Cholesterol to Total Lipids in IDL percentage" "IDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "IDL_FC_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6492" "IDL_L" 1.09392402397445 0.99562786663698 1.20192474550813 0.0616575210458895 23524 "Total Lipids in IDL" "IDL (average diameter 28.6 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "IDL_L_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6493" "IDL_P" 1.09463152721461 0.998505489021992 1.20001161089842 0.0538462753727238 23523 "Concentration of IDL Particles" "IDL (average diameter 28.6 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "IDL_P_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6494" "IDL_PL" 1.0962562472483 0.999455431236783 1.20243256684671 0.0513652904128999 23525 "Phospholipids in IDL" "IDL (average diameter 28.6 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "IDL_PL_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6495" "IDL_PL_pct" 1.07273157320363 0.974316738193793 1.18108719991942 0.152714277446713 23609 "Phospholipids to Total Lipids in IDL percentage" "IDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "IDL_PL_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6496" "IDL_TG" 1.03199024928746 0.939085528122539 1.1340861324459 0.512970293510745 23529 "Triglycerides in IDL" "IDL (average diameter 28.6 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "IDL_TG_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6497" "IDL_TG_pct" 0.94301285543391 0.858933667251459 1.0353223763591 0.21815988819023 23613 "Triglycerides to Total Lipids in IDL percentage" "IDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "IDL_TG_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6498" "Ile" 1.00632185108245 0.918621158898025 1.10239532168062 0.89224912326192 23465 "Isoleucine" "Branched-chain amino acids" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "Ile_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6499" "L_HDL_C" 0.933584250669658 0.852726424654858 1.02210923444902 0.137056377785385 23561 "Cholesterol in Large HDL" "Large HDL (average diameter 12.1 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_HDL_C_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6500" "L_HDL_C_pct" 1.03810066987382 0.937447329288396 1.14956111892762 0.472385743896276 23635 "Cholesterol to Total Lipids in Large HDL percentage" "Large HDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_HDL_C_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6501" "L_HDL_CE" 0.932631773574607 0.851892864831501 1.02102278465844 0.131135516396855 23562 "Cholesteryl Esters in Large HDL" "Large HDL (average diameter 12.1 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_HDL_CE_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6502" "L_HDL_CE_pct" 1.03410527088213 0.937730906518784 1.14038441500891 0.501651931300418 23636 "Cholesteryl Esters to Total Lipids in Large HDL percentage" "Large HDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_HDL_CE_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6503" "L_HDL_FC" 0.931543088775699 0.850401556569396 1.020426784902 0.127238381297173 23563 "Free Cholesterol in Large HDL" "Large HDL (average diameter 12.1 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_HDL_FC_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6504" "L_HDL_FC_pct" 1.04449189781896 0.938428709586487 1.1625425708578 0.425579093287729 23637 "Free Cholesterol to Total Lipids in Large HDL percentage" "Large HDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_HDL_FC_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6505" "L_HDL_L" 0.929105477207813 0.847544600871596 1.01851511636063 0.116738757228596 23559 "Total Lipids in Large HDL" "Large HDL (average diameter 12.1 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_HDL_L_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6506" "L_HDL_P" 0.927646654166795 0.846406541471028 1.01668438607679 0.108249469399686 23558 "Concentration of Large HDL Particles" "Large HDL (average diameter 12.1 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_HDL_P_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6507" "L_HDL_PL" 0.921865008640522 0.840426367674896 1.01119518240119 0.0847001515151669 23560 "Phospholipids in Large HDL" "Large HDL (average diameter 12.1 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_HDL_PL_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6508" "L_HDL_PL_pct" 0.99740347986803 0.912713313329675 1.08995200039722 0.954205033633816 23634 "Phospholipids to Total Lipids in Large HDL percentage" "Large HDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_HDL_PL_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6509" "L_HDL_TG" 0.983049554970563 0.893948025969293 1.08103200572537 0.72434211820374 23564 "Triglycerides in Large HDL" "Large HDL (average diameter 12.1 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_HDL_TG_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6510" "L_HDL_TG_pct" 1.03054351789807 0.937059078404487 1.13335430684904 0.535194939317346 23638 "Triglycerides to Total Lipids in Large HDL percentage" "Large HDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_HDL_TG_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6511" "L_LDL_C" 1.11779367667542 1.01722765456336 1.22830194205827 0.0206090428906218 23533 "Cholesterol in Large LDL" "Large LDL (average diameter 25.5 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_LDL_C_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "sig"
"6512" "L_LDL_C_pct" 1.1317246929649 0.972761680763972 1.31666450888629 0.10907621428667 23615 "Cholesterol to Total Lipids in Large LDL percentage" "Large LDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_LDL_C_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6513" "L_LDL_CE" 1.12022301559931 1.01936468991309 1.23106049983485 0.0183541330934058 23534 "Cholesteryl Esters in Large LDL" "Large LDL (average diameter 25.5 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_LDL_CE_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "sig"
"6514" "L_LDL_CE_pct" 1.22565569423697 1.03169163261695 1.45608613399821 0.0206172904602911 23616 "Cholesteryl Esters to Total Lipids in Large LDL percentage" "Large LDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_LDL_CE_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "sig"
"6515" "L_LDL_FC" 1.10043072955188 1.0041659307305 1.20592399471386 0.0404649293359363 23535 "Free Cholesterol in Large LDL" "Large LDL (average diameter 25.5 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_LDL_FC_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "sig"
"6516" "L_LDL_FC_pct" 1.02927911554292 0.930760639468505 1.13822550371037 0.573993330180681 23617 "Free Cholesterol to Total Lipids in Large LDL percentage" "Large LDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_LDL_FC_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6517" "L_LDL_L" 1.11890574800902 1.01742309098413 1.23051077179371 0.0205563682474632 23531 "Total Lipids in Large LDL" "Large LDL (average diameter 25.5 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_LDL_L_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "sig"
"6518" "L_LDL_P" 1.11750291607451 1.01932947790872 1.22513161298653 0.0178824283081893 23530 "Concentration of Large LDL Particles" "Large LDL (average diameter 25.5 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_LDL_P_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "sig"
"6519" "L_LDL_PL" 1.11724092045199 1.01781859843192 1.22637499084362 0.0197332388898598 23532 "Phospholipids in Large LDL" "Large LDL (average diameter 25.5 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_LDL_PL_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "sig"
"6520" "L_LDL_PL_pct" 0.970494972937308 0.882363788665654 1.06742876871784 0.537514907336959 23614 "Phospholipids to Total Lipids in Large LDL percentage" "Large LDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_LDL_PL_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6521" "L_LDL_TG" 1.0379134780651 0.944381191144429 1.14070927931521 0.439932437353904 23536 "Triglycerides in Large LDL" "Large LDL (average diameter 25.5 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_LDL_TG_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6522" "L_LDL_TG_pct" 0.926619359125774 0.841533541005785 1.02030803867954 0.120936700169395 23618 "Triglycerides to Total Lipids in Large LDL percentage" "Large LDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_LDL_TG_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6523" "L_VLDL_C" 1.09489459018634 0.999061403098729 1.1999204051934 0.0523953961205776 23498 "Cholesterol in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_VLDL_C_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6524" "L_VLDL_C_pct" 1.01203905407756 0.920814380339772 1.11230131592893 0.803903919712675 23590 "Cholesterol to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_VLDL_C_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6525" "L_VLDL_CE" 1.10634388065916 1.00908558449014 1.2129761846617 0.0313489558022766 23499 "Cholesteryl Esters in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_VLDL_CE_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "sig"
"6526" "L_VLDL_CE_pct" 1.00410727034652 0.917220933522884 1.09922416019257 0.929269806470273 23591 "Cholesteryl Esters to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_VLDL_CE_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6527" "L_VLDL_FC" 1.08155939104797 0.988015975962302 1.1839593132335 0.0893676292926494 23500 "Free Cholesterol in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_VLDL_FC_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6528" "L_VLDL_FC_pct" 1.04104623877758 0.926994277705512 1.16913048692761 0.496838850778829 23592 "Free Cholesterol to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_VLDL_FC_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6529" "L_VLDL_L" 1.07599139963098 0.982363086590748 1.17854335925608 0.114826815789289 23496 "Total Lipids in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_VLDL_L_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6530" "L_VLDL_P" 1.0697189148664 0.978252938462874 1.16973689710658 0.139450910402804 23495 "Concentration of Large VLDL Particles" "Large VLDL (average diameter 53.6 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_VLDL_P_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6531" "L_VLDL_PL" 1.07274892343484 0.980268899761665 1.17395364987137 0.126832597637565 23497 "Phospholipids in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_VLDL_PL_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
"6532" "L_VLDL_PL_pct" 1.02914551870632 0.919851739595355 1.15142522765595 0.615998517529964 23589 "Phospholipids to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "PCa" "Raw" "All_control_except_phenotype" "HUNT_All" "L_VLDL_PL_pct_HUNT_All_PCa_Raw" "HUNT_All_PCa_Raw" "not-sig"
